14,5,3,64,2,75118,-2147483648,1,-2147483648,-2147483648
10,4,-2147483648,15,1,75119,-2147483648,1,-2147483648,10
10,6,-2147483648,2,1,75120,-2147483648,1,-2147483648,-2147483648
77,4,1,44,1,75121,77,1,-2147483648,-2147483648
9,5,-2147483648,4,1,75122,-2147483648,1,-2147483648,-2147483648
9,1,3,35,1,75123,-2147483648,1,-2147483648,-2147483648
15,4,1,47,1,75124,6,1,-2147483648,-2147483648
3,3,4,32,2,75125,-2147483648,1,-2147483648,-2147483648
14,5,-2147483648,6,1,75126,-2147483648,1,-2147483648,1
15,1,5,59,1,75127,-2147483648,1,-2147483648,-2147483648
15,5,1,45,1,75128,-2147483648,1,-2147483648,-2147483648
6,1,2,80,2,75129,-2147483648,1,-2147483648,-2147483648
8,7,-2147483648,6,1,75130,-2147483648,1,-2147483648,0
15,2,1,34,2,75131,-2147483648,1,-2147483648,-2147483648
14,5,1,24,1,75132,-2147483648,1,-2147483648,-2147483648
8,7,-2147483648,12,1,75133,-2147483648,1,-2147483648,5
3,4,1,33,2,75134,-2147483648,1,-2147483648,-2147483648
1,4,-2147483648,7,1,75135,-2147483648,1,-2147483648,0
14,2,1,56,1,75136,-2147483648,1,-2147483648,-2147483648
4,6,1,30,2,75137,-2147483648,1,-2147483648,-2147483648
7,2,-2147483648,15,2,75138,-2147483648,1,-2147483648,8
1,4,1,44,1,75139,1,2,-2147483648,-2147483648
1,3,3,34,2,75140,-2147483648,1,-2147483648,-2147483648
5,2,-2147483648,16,2,75141,2,2,-2147483648,11
15,4,-2147483648,11,1,75142,-2147483648,1,-2147483648,5
15,4,-2147483648,15,2,75143,-2147483648,1,-2147483648,9
14,4,-2147483648,1,1,75144,-2147483648,1,15,-2147483648
8,3,-2147483648,8,1,75145,-2147483648,1,-2147483648,1
15,2,1,49,1,75146,-2147483648,1,-2147483648,-2147483648
15,3,3,42,1,75147,6,1,-2147483648,-2147483648
15,5,-2147483648,4,1,75148,-2147483648,1,-2147483648,-2147483648
6,5,1,39,2,75149,-2147483648,1,-2147483648,-2147483648
14,2,1,71,2,75150,-2147483648,1,-2147483648,-2147483648
5,2,-2147483648,19,1,75151,-2147483648,1,-2147483648,13
6,3,-2147483648,10,2,75152,-2147483648,1,-2147483648,3
15,4,-2147483648,7,2,75153,-2147483648,1,-2147483648,1
8,3,-2147483648,19,2,75154,4,1,-2147483648,13
14,2,6,34,2,75155,7,1,-2147483648,-2147483648
10,5,1,42,1,75156,-2147483648,1,-2147483648,-2147483648
14,2,1,56,1,75157,6,1,-2147483648,-2147483648
9,1,2,80,2,75158,-2147483648,1,-2147483648,-2147483648
8,2,1,68,1,75159,-2147483648,1,-2147483648,-2147483648
6,2,1,64,1,75160,-2147483648,1,-2147483648,-2147483648
8,2,1,47,2,75161,-2147483648,1,-2147483648,-2147483648
12,2,1,54,1,75162,-2147483648,1,-2147483648,-2147483648
8,6,-2147483648,0,2,75163,-2147483648,1,10,-2147483648
10,5,6,42,2,75164,-2147483648,1,-2147483648,-2147483648
3,6,-2147483648,10,1,75165,-2147483648,1,-2147483648,4
7,5,-2147483648,14,1,75166,-2147483648,1,-2147483648,8
7,7,-2147483648,11,2,75167,-2147483648,1,-2147483648,5
15,3,-2147483648,0,2,75168,-2147483648,1,3,-2147483648
3,5,-2147483648,11,2,75169,-2147483648,1,-2147483648,5
6,5,4,45,1,75170,-2147483648,1,-2147483648,-2147483648
13,7,-2147483648,17,2,75171,-2147483648,1,-2147483648,11
3,6,-2147483648,0,2,75172,-2147483648,1,10,-2147483648
14,2,3,42,2,75173,-2147483648,1,-2147483648,-2147483648
4,4,1,76,1,75174,-2147483648,1,-2147483648,-2147483648
7,1,1,34,1,75175,3,2,-2147483648,-2147483648
6,4,1,43,1,75176,-2147483648,1,-2147483648,-2147483648
6,5,-2147483648,9,1,75177,-2147483648,1,-2147483648,2
15,3,-2147483648,19,2,75178,5,1,-2147483648,15
3,2,4,64,2,75179,-2147483648,1,-2147483648,-2147483648
4,4,-2147483648,4,1,75180,-2147483648,1,-2147483648,-2147483648
9,1,5,59,2,75181,-2147483648,1,-2147483648,-2147483648
3,5,-2147483648,8,1,75182,-2147483648,1,-2147483648,2
13,3,-2147483648,2,1,75183,-2147483648,1,-2147483648,-2147483648
15,4,-2147483648,8,1,75184,3,2,-2147483648,2
4,4,-2147483648,18,1,75185,-2147483648,1,-2147483648,11
10,4,-2147483648,11,1,75186,-2147483648,1,-2147483648,4
14,3,4,40,2,75187,-2147483648,1,-2147483648,-2147483648
7,5,1,35,2,75188,-2147483648,1,-2147483648,-2147483648
15,3,1,59,1,75189,7,1,-2147483648,-2147483648
7,4,1,41,1,75190,-2147483648,1,-2147483648,-2147483648
10,3,2,79,2,75191,9,1,-2147483648,-2147483648
14,5,-2147483648,2,2,75192,-2147483648,1,-2147483648,-2147483648
13,2,3,57,2,75193,6,1,-2147483648,-2147483648
2,2,-2147483648,11,1,75194,-2147483648,1,-2147483648,6
8,6,3,62,2,75195,-2147483648,1,-2147483648,-2147483648
15,2,2,64,2,75196,-2147483648,1,-2147483648,-2147483648
15,4,-2147483648,10,1,75197,-2147483648,1,-2147483648,4
2,3,-2147483648,11,2,75198,-2147483648,1,-2147483648,5
5,5,-2147483648,0,2,75199,-2147483648,1,2,-2147483648
15,5,-2147483648,4,2,75200,-2147483648,1,-2147483648,-2147483648
6,7,-2147483648,11,1,75201,-2147483648,1,-2147483648,4
9,3,5,23,1,75202,-2147483648,1,-2147483648,-2147483648
4,1,3,69,1,75203,-2147483648,1,-2147483648,-2147483648
2,4,-2147483648,7,2,75204,-2147483648,1,-2147483648,2
15,3,1,32,2,75205,6,1,-2147483648,-2147483648
2,5,-2147483648,9,1,75206,-2147483648,1,-2147483648,3
5,1,3,65,1,75207,-2147483648,1,-2147483648,-2147483648
77,7,-2147483648,9,1,75208,-2147483648,1,-2147483648,2
2,3,-2147483648,18,2,75209,5,1,-2147483648,13
5,3,-2147483648,7,2,75210,-2147483648,1,-2147483648,1
15,4,1,37,1,75211,5,1,-2147483648,-2147483648
9,2,1,55,1,75212,-2147483648,1,-2147483648,-2147483648
4,2,5,40,2,75213,-2147483648,1,-2147483648,-2147483648
1,4,1,72,1,75214,-2147483648,1,-2147483648,-2147483648
5,5,-2147483648,8,2,75215,-2147483648,1,-2147483648,2
6,4,5,54,1,75216,-2147483648,1,-2147483648,-2147483648
3,2,3,54,1,75217,-2147483648,1,-2147483648,-2147483648
9,4,-2147483648,9,2,75218,-2147483648,1,-2147483648,4
2,5,-2147483648,5,1,75219,-2147483648,1,-2147483648,-2147483648
2,5,6,39,2,75220,-2147483648,1,-2147483648,-2147483648
6,1,5,44,1,75221,-2147483648,1,-2147483648,-2147483648
15,6,1,65,2,75222,1,2,-2147483648,-2147483648
14,2,1,69,2,75223,-2147483648,1,-2147483648,-2147483648
8,4,5,27,2,75224,-2147483648,1,-2147483648,-2147483648
7,5,-2147483648,14,1,75225,-2147483648,1,-2147483648,8
4,5,-2147483648,8,2,75226,-2147483648,1,-2147483648,2
13,3,-2147483648,18,2,75227,-2147483648,1,-2147483648,13
77,5,-2147483648,7,2,75228,-2147483648,1,-2147483648,1
15,4,-2147483648,0,1,75229,-2147483648,1,1,-2147483648
4,4,-2147483648,2,2,75230,-2147483648,1,-2147483648,-2147483648
6,1,2,79,2,75231,-2147483648,1,-2147483648,-2147483648
12,4,5,63,1,75232,99,2,-2147483648,-2147483648
5,5,-2147483648,3,2,75233,-2147483648,1,-2147483648,-2147483648
77,3,-2147483648,14,2,75234,-2147483648,1,-2147483648,8
10,6,-2147483648,17,2,75235,-2147483648,1,-2147483648,11
9,3,1,29,2,75236,-2147483648,1,-2147483648,-2147483648
4,3,1,54,1,75237,-2147483648,1,-2147483648,-2147483648
5,6,-2147483648,15,1,75238,-2147483648,1,-2147483648,7
15,5,-2147483648,2,2,75239,-2147483648,1,-2147483648,-2147483648
4,4,-2147483648,0,2,75240,-2147483648,1,1,-2147483648
14,6,-2147483648,3,2,75241,-2147483648,1,-2147483648,-2147483648
3,3,-2147483648,7,1,75242,-2147483648,1,-2147483648,1
5,1,3,58,1,75243,-2147483648,1,-2147483648,-2147483648
2,1,4,63,2,75244,-2147483648,1,-2147483648,-2147483648
4,7,-2147483648,0,2,75245,-2147483648,1,9,-2147483648
10,4,-2147483648,6,2,75246,-2147483648,1,-2147483648,0
12,4,-2147483648,0,2,75247,-2147483648,1,0,-2147483648
15,7,-2147483648,15,1,75248,-2147483648,1,-2147483648,10
5,3,1,23,2,75249,-2147483648,1,-2147483648,-2147483648
14,4,-2147483648,9,1,75250,1,2,-2147483648,4
5,5,6,22,1,75251,-2147483648,1,-2147483648,-2147483648
10,3,5,43,1,75252,-2147483648,1,-2147483648,-2147483648
14,7,-2147483648,15,1,75253,-2147483648,1,-2147483648,10
-2147483648,,5,5,26,1,75254,-2147483648,1,-2147483648,-2147483648
8,5,-2147483648,8,2,75255,-2147483648,1,-2147483648,2
8,6,1,44,1,75256,4,2,-2147483648,-2147483648
1,3,6,21,1,75257,-2147483648,1,-2147483648,-2147483648
2,3,5,20,1,75258,-2147483648,1,-2147483648,-2147483648
5,2,1,80,2,75259,-2147483648,1,-2147483648,-2147483648
14,5,5,20,2,75260,-2147483648,1,-2147483648,-2147483648
8,6,-2147483648,7,1,75261,-2147483648,1,-2147483648,1
15,2,1,80,1,75262,-2147483648,1,-2147483648,-2147483648
-2147483648,,5,1,61,2,75263,5,1,-2147483648,-2147483648
3,1,2,80,2,75264,-2147483648,1,-2147483648,-2147483648
6,5,-2147483648,16,2,75265,-2147483648,1,-2147483648,10
8,7,-2147483648,1,2,75266,-2147483648,1,17,-2147483648
2,4,-2147483648,4,2,75267,-2147483648,1,-2147483648,-2147483648
8,7,5,28,1,75268,4,2,-2147483648,-2147483648
3,6,1,29,1,75269,-2147483648,1,-2147483648,-2147483648
5,6,1,24,1,75270,-2147483648,1,-2147483648,-2147483648
15,7,-2147483648,15,2,75271,-2147483648,1,-2147483648,9
13,5,-2147483648,13,2,75272,-2147483648,1,-2147483648,7
6,1,2,75,1,75273,-2147483648,1,-2147483648,-2147483648
14,2,5,25,2,75274,5,1,-2147483648,-2147483648
2,6,-2147483648,5,2,75275,-2147483648,1,-2147483648,-2147483648
8,4,-2147483648,3,1,75276,2,1,-2147483648,-2147483648
4,2,1,70,1,75277,-2147483648,1,-2147483648,-2147483648
14,4,5,22,1,75278,6,1,-2147483648,-2147483648
8,7,4,68,2,75279,-2147483648,1,-2147483648,-2147483648
6,7,-2147483648,16,2,75280,-2147483648,1,-2147483648,11
6,5,-2147483648,8,1,75281,-2147483648,1,-2147483648,1
7,2,2,80,2,75282,-2147483648,1,-2147483648,-2147483648
14,4,1,29,2,75283,6,1,-2147483648,-2147483648
6,5,-2147483648,13,2,75284,-2147483648,1,-2147483648,8
3,2,1,80,1,75285,-2147483648,1,-2147483648,-2147483648
7,7,-2147483648,13,1,75286,-2147483648,1,-2147483648,6
5,3,1,75,1,75287,-2147483648,1,-2147483648,-2147483648
7,4,-2147483648,19,1,75288,-2147483648,1,-2147483648,13
6,4,1,42,2,75289,-2147483648,1,-2147483648,-2147483648
-2147483648,,5,5,21,1,75290,-2147483648,1,-2147483648,-2147483648
4,5,5,24,2,75291,-2147483648,1,-2147483648,-2147483648
3,3,-2147483648,15,1,75292,4,2,-2147483648,66
8,6,1,74,2,75293,-2147483648,1,-2147483648,-2147483648
7,3,-2147483648,11,2,75294,-2147483648,1,-2147483648,5
13,2,2,72,2,75295,5,2,-2147483648,-2147483648
8,7,-2147483648,15,2,75296,-2147483648,1,-2147483648,9
15,4,-2147483648,8,1,75297,-2147483648,1,-2147483648,3
15,3,1,72,1,75298,-2147483648,1,-2147483648,-2147483648
4,2,1,80,1,75299,-2147483648,1,-2147483648,-2147483648
15,5,-2147483648,6,2,75300,-2147483648,1,-2147483648,0
1,1,3,48,1,75301,-2147483648,1,-2147483648,-2147483648
10,6,5,25,2,75302,-2147483648,1,-2147483648,-2147483648
6,3,-2147483648,17,2,75303,-2147483648,1,-2147483648,9
7,4,-2147483648,3,2,75304,-2147483648,1,-2147483648,-2147483648
14,5,1,46,2,75305,-2147483648,1,-2147483648,-2147483648
4,3,1,59,1,75306,7,1,-2147483648,-2147483648
10,3,5,26,1,75307,-2147483648,1,-2147483648,-2147483648
6,6,-2147483648,0,2,75308,-2147483648,1,4,-2147483648
2,4,4,39,2,75309,5,2,-2147483648,-2147483648
15,4,-2147483648,11,2,75310,-2147483648,1,-2147483648,5
6,2,1,74,1,75311,7,1,-2147483648,-2147483648
8,3,-2147483648,14,1,75312,-2147483648,1,-2147483648,9
15,4,-2147483648,1,1,75313,-2147483648,1,19,-2147483648
6,4,-2147483648,2,1,75314,-2147483648,1,-2147483648,-2147483648
8,2,1,67,1,75315,-2147483648,1,-2147483648,-2147483648
14,7,-2147483648,9,2,75316,-2147483648,1,-2147483648,3
5,3,-2147483648,3,1,75317,-2147483648,1,-2147483648,-2147483648
4,5,-2147483648,10,2,75318,-2147483648,1,-2147483648,4
3,6,-2147483648,4,1,75319,-2147483648,1,-2147483648,-2147483648
3,6,-2147483648,14,2,75320,-2147483648,1,-2147483648,6
5,2,5,25,1,75321,-2147483648,1,-2147483648,-2147483648
4,3,-2147483648,11,1,75322,-2147483648,1,-2147483648,5
15,4,-2147483648,7,1,75323,-2147483648,1,-2147483648,1
5,3,2,80,2,75324,9,1,-2147483648,-2147483648
4,3,1,64,1,75325,-2147483648,1,-2147483648,-2147483648
77,4,1,53,2,75326,7,2,-2147483648,-2147483648
7,4,1,34,1,75327,5,2,-2147483648,-2147483648
9,1,5,24,1,75328,-2147483648,1,-2147483648,-2147483648
5,3,3,43,2,75329,-2147483648,1,-2147483648,-2147483648
5,1,3,55,1,75330,-2147483648,1,-2147483648,-2147483648
15,4,6,32,1,75331,-2147483648,1,-2147483648,-2147483648
7,2,6,28,2,75332,-2147483648,1,-2147483648,-2147483648
14,4,1,44,1,75333,-2147483648,1,-2147483648,-2147483648
9,2,1,66,1,75334,7,1,-2147483648,-2147483648
4,5,5,30,1,75335,-2147483648,1,-2147483648,-2147483648
-2147483648,,4,1,50,1,75336,4,2,-2147483648,-2147483648
3,1,2,74,2,75337,-2147483648,1,-2147483648,-2147483648
14,2,1,77,2,75338,-2147483648,1,-2147483648,-2147483648
6,1,5,34,1,75339,-2147483648,1,-2147483648,-2147483648
9,5,5,22,2,75340,-2147483648,1,-2147483648,-2147483648
8,5,-2147483648,14,2,75341,-2147483648,1,-2147483648,8
15,5,1,73,1,75342,-2147483648,1,-2147483648,-2147483648
5,2,1,80,1,75343,-2147483648,1,-2147483648,-2147483648
15,2,1,62,1,75344,-2147483648,1,-2147483648,-2147483648
12,2,1,54,2,75345,-2147483648,1,-2147483648,-2147483648
15,4,1,41,1,75346,-2147483648,1,-2147483648,-2147483648
15,3,1,62,2,75347,-2147483648,1,-2147483648,-2147483648
5,6,-2147483648,9,2,75348,-2147483648,1,-2147483648,3
6,2,4,54,1,75349,6,1,-2147483648,-2147483648
5,1,2,80,2,75350,-2147483648,1,-2147483648,-2147483648
6,5,1,29,2,75351,-2147483648,1,-2147483648,-2147483648
12,4,1,30,1,75352,-2147483648,1,-2147483648,-2147483648
8,5,-2147483648,10,2,75353,-2147483648,1,-2147483648,3
7,6,-2147483648,18,2,75354,-2147483648,1,-2147483648,10
7,7,-2147483648,6,2,75355,-2147483648,1,-2147483648,0
13,1,2,80,2,75356,-2147483648,1,-2147483648,-2147483648
10,4,-2147483648,1,2,75357,-2147483648,1,14,-2147483648
77,5,1,40,1,75358,6,2,-2147483648,-2147483648
12,4,4,51,2,75359,2,2,-2147483648,-2147483648
77,5,-2147483648,7,2,75360,-2147483648,1,-2147483648,0
7,3,1,66,1,75361,-2147483648,1,-2147483648,-2147483648
9,3,1,40,1,75362,-2147483648,1,-2147483648,-2147483648
14,6,-2147483648,4,1,75363,-2147483648,1,-2147483648,-2147483648
15,3,1,61,1,75364,-2147483648,1,-2147483648,-2147483648
1,7,-2147483648,10,1,75365,1,2,-2147483648,2
7,7,3,46,2,75366,-2147483648,1,-2147483648,-2147483648
8,7,-2147483648,4,1,75367,-2147483648,1,-2147483648,-2147483648
5,5,-2147483648,0,2,75368,-2147483648,1,3,-2147483648
9,5,-2147483648,1,1,75369,-2147483648,1,-2147483648,-2147483648
7,1,5,25,1,75370,-2147483648,1,-2147483648,-2147483648
2,5,-2147483648,11,2,75371,3,2,-2147483648,5
7,3,-2147483648,2,1,75372,-2147483648,1,-2147483648,-2147483648
12,4,-2147483648,3,1,75373,-2147483648,1,-2147483648,-2147483648
15,2,1,53,2,75374,-2147483648,1,-2147483648,-2147483648
4,2,1,52,1,75375,-2147483648,1,-2147483648,-2147483648
14,3,1,41,2,75376,3,2,-2147483648,-2147483648
15,2,1,53,1,75377,-2147483648,1,-2147483648,-2147483648
6,6,-2147483648,10,1,75378,-2147483648,1,-2147483648,4
15,3,1,53,2,75379,6,1,-2147483648,-2147483648
8,7,-2147483648,6,1,75380,-2147483648,1,-2147483648,0
4,2,1,69,2,75381,-2147483648,1,-2147483648,-2147483648
5,7,5,54,1,75382,-2147483648,1,-2147483648,-2147483648
15,7,-2147483648,9,1,75383,-2147483648,1,-2147483648,3
12,1,1,61,1,75384,-2147483648,1,-2147483648,-2147483648
15,6,1,46,2,75385,-2147483648,1,-2147483648,-2147483648
4,6,-2147483648,5,1,75386,-2147483648,1,-2147483648,-2147483648
2,4,-2147483648,5,2,75387,-2147483648,1,-2147483648,-2147483648
-2147483648,,3,-2147483648,6,1,75388,-2147483648,1,-2147483648,0
8,4,3,43,2,75389,-2147483648,1,-2147483648,-2147483648
14,2,5,36,1,75390,-2147483648,1,-2147483648,-2147483648
2,4,4,31,2,75391,-2147483648,1,-2147483648,-2147483648
7,5,-2147483648,13,1,75392,-2147483648,1,-2147483648,7
2,3,5,30,2,75393,-2147483648,1,-2147483648,-2147483648
5,3,-2147483648,8,1,75394,-2147483648,1,-2147483648,3
14,5,1,53,1,75395,-2147483648,1,-2147483648,-2147483648
3,5,-2147483648,2,1,75396,-2147483648,1,-2147483648,-2147483648
5,1,2,62,2,75397,9,1,-2147483648,-2147483648
4,5,-2147483648,9,2,75398,-2147483648,1,-2147483648,3
14,4,1,27,2,75399,2,2,-2147483648,-2147483648
15,3,2,74,2,75400,-2147483648,1,-2147483648,-2147483648
10,4,-2147483648,0,2,75401,-2147483648,1,8,-2147483648
6,5,-2147483648,1,2,75402,-2147483648,1,14,-2147483648
6,1,5,27,2,75403,-2147483648,1,-2147483648,-2147483648
14,5,1,43,1,75404,7,1,-2147483648,-2147483648
10,6,-2147483648,19,2,75405,-2147483648,1,-2147483648,15
15,2,3,76,2,75406,-2147483648,1,-2147483648,-2147483648
14,2,5,23,2,75407,-2147483648,1,-2147483648,-2147483648
7,3,-2147483648,1,2,75408,-2147483648,1,12,-2147483648
7,5,1,47,1,75409,7,2,-2147483648,-2147483648
2,2,-2147483648,17,2,75410,-2147483648,1,-2147483648,9
9,7,-2147483648,7,1,75411,-2147483648,1,-2147483648,0
15,4,-2147483648,9,1,75412,-2147483648,1,-2147483648,4
14,5,-2147483648,18,2,75413,-2147483648,1,-2147483648,15
14,2,1,56,1,75414,-2147483648,1,-2147483648,-2147483648
6,2,5,24,2,75415,-2147483648,1,-2147483648,-2147483648
4,4,1,61,1,75416,-2147483648,1,-2147483648,-2147483648
14,3,3,41,2,75417,-2147483648,1,-2147483648,-2147483648
14,3,1,64,1,75418,-2147483648,1,-2147483648,-2147483648
4,4,5,28,2,75419,3,2,-2147483648,-2147483648
7,4,-2147483648,6,1,75420,-2147483648,1,-2147483648,0
14,4,-2147483648,7,1,75421,-2147483648,1,-2147483648,0
5,4,3,41,2,75422,99,1,-2147483648,-2147483648
6,1,3,64,2,75423,-2147483648,1,-2147483648,-2147483648
77,4,1,42,1,75424,-2147483648,-2147483648,-2147483648,-2147483648
10,2,6,34,2,75425,5,1,-2147483648,-2147483648
12,2,5,24,1,75426,-2147483648,1,-2147483648,-2147483648
14,5,-2147483648,0,2,75427,-2147483648,1,0,-2147483648
15,5,1,44,2,75428,5,1,-2147483648,-2147483648
9,4,-2147483648,1,2,75429,-2147483648,1,22,-2147483648
14,5,-2147483648,9,1,75430,-2147483648,1,-2147483648,4
6,7,-2147483648,16,1,75431,-2147483648,1,-2147483648,10
77,2,1,23,1,75432,-2147483648,1,-2147483648,-2147483648
15,5,-2147483648,17,2,75433,-2147483648,1,-2147483648,11
8,7,3,31,2,75434,6,1,-2147483648,-2147483648
15,2,1,63,2,75435,-2147483648,1,-2147483648,-2147483648
1,3,-2147483648,0,1,75436,-2147483648,1,9,-2147483648
6,5,-2147483648,0,2,75437,-2147483648,1,3,-2147483648
5,5,-2147483648,2,1,75438,-2147483648,1,-2147483648,-2147483648
9,5,-2147483648,10,1,75439,-2147483648,1,-2147483648,4
14,6,5,59,1,75440,99,2,-2147483648,-2147483648
77,6,-2147483648,0,2,75441,-2147483648,1,11,-2147483648
5,6,-2147483648,0,2,75442,-2147483648,1,9,-2147483648
4,3,1,74,1,75443,-2147483648,1,-2147483648,-2147483648
15,4,1,49,2,75444,-2147483648,1,-2147483648,-2147483648
8,5,5,21,1,75445,-2147483648,1,-2147483648,-2147483648
8,7,1,23,1,75446,3,2,-2147483648,-2147483648
15,3,1,33,2,75447,-2147483648,1,-2147483648,-2147483648
99,5,-2147483648,5,1,75448,-2147483648,1,-2147483648,-2147483648
8,1,2,71,2,75449,-2147483648,1,-2147483648,-2147483648
6,5,6,21,2,75450,-2147483648,1,-2147483648,-2147483648
14,1,4,56,1,75451,-2147483648,1,-2147483648,-2147483648
15,5,-2147483648,11,1,75452,-2147483648,1,-2147483648,4
15,3,-2147483648,11,2,75453,2,2,-2147483648,6
6,6,-2147483648,17,1,75454,-2147483648,1,-2147483648,11
12,7,-2147483648,10,2,75455,-2147483648,1,-2147483648,4
8,1,2,80,1,75456,-2147483648,1,-2147483648,-2147483648
15,7,3,27,1,75457,-2147483648,1,-2147483648,-2147483648
14,6,1,61,1,75458,-2147483648,1,-2147483648,-2147483648
3,2,-2147483648,3,2,75459,-2147483648,1,-2147483648,-2147483648
8,7,-2147483648,5,1,75460,-2147483648,1,-2147483648,-2147483648
3,1,3,63,1,75461,-2147483648,1,-2147483648,-2147483648
5,3,3,51,2,75462,5,2,-2147483648,-2147483648
14,4,-2147483648,14,1,75463,-2147483648,1,-2147483648,8
6,3,-2147483648,8,2,75464,-2147483648,1,-2147483648,2
8,3,1,55,2,75465,6,2,-2147483648,-2147483648
4,6,-2147483648,12,1,75466,-2147483648,1,-2147483648,5
10,2,3,39,2,75467,-2147483648,1,-2147483648,-2147483648
15,2,1,54,1,75468,-2147483648,1,-2147483648,-2147483648
10,3,5,39,2,75469,-2147483648,1,-2147483648,-2147483648
14,5,-2147483648,14,1,75470,-2147483648,1,-2147483648,9
9,5,-2147483648,1,2,75471,-2147483648,1,19,-2147483648
10,2,1,61,2,75472,-2147483648,1,-2147483648,-2147483648
6,2,1,69,2,75473,7,1,-2147483648,-2147483648
7,6,-2147483648,3,1,75474,-2147483648,1,-2147483648,-2147483648
5,6,-2147483648,13,2,75475,-2147483648,1,-2147483648,55
9,3,1,25,2,75476,-2147483648,1,-2147483648,-2147483648
4,4,-2147483648,8,1,75477,-2147483648,1,-2147483648,2
15,7,-2147483648,5,1,75478,-2147483648,1,-2147483648,-2147483648
10,3,3,66,1,75479,-2147483648,1,-2147483648,-2147483648
4,5,-2147483648,14,1,75480,-2147483648,1,-2147483648,8
14,6,-2147483648,14,2,75481,-2147483648,1,-2147483648,7
4,3,1,52,2,75482,6,2,-2147483648,-2147483648
1,2,1,57,1,75483,-2147483648,1,-2147483648,-2147483648
3,6,-2147483648,0,1,75484,-2147483648,1,2,-2147483648
5,3,-2147483648,2,1,75485,-2147483648,1,-2147483648,-2147483648
10,5,1,37,1,75486,-2147483648,1,-2147483648,-2147483648
77,4,1,51,1,75487,77,1,-2147483648,-2147483648
6,6,-2147483648,2,1,75488,-2147483648,1,-2147483648,-2147483648
77,7,-2147483648,0,1,75489,-2147483648,1,5,-2147483648
4,3,5,28,1,75490,-2147483648,1,-2147483648,-2147483648
12,3,1,57,1,75491,-2147483648,1,-2147483648,-2147483648
10,3,1,27,1,75492,-2147483648,1,-2147483648,-2147483648
6,7,-2147483648,4,1,75493,-2147483648,1,-2147483648,-2147483648
8,6,-2147483648,10,1,75494,-2147483648,1,-2147483648,3
3,1,3,66,1,75495,-2147483648,1,-2147483648,-2147483648
4,2,3,72,1,75496,9,1,-2147483648,-2147483648
6,4,-2147483648,0,2,75497,-2147483648,1,10,-2147483648
12,5,3,69,2,75498,-2147483648,1,-2147483648,-2147483648
14,2,1,60,1,75499,-2147483648,1,-2147483648,-2147483648
7,1,2,75,2,75500,-2147483648,1,-2147483648,-2147483648
1,4,-2147483648,3,1,75501,-2147483648,1,-2147483648,-2147483648
9,4,-2147483648,17,1,75502,-2147483648,1,-2147483648,11
15,4,-2147483648,9,1,75503,-2147483648,1,-2147483648,3
6,5,1,33,2,75504,-2147483648,1,-2147483648,-2147483648
15,2,1,67,1,75505,-2147483648,1,-2147483648,-2147483648
3,3,1,25,2,75506,6,2,-2147483648,-2147483648
12,6,5,21,2,75507,5,2,-2147483648,-2147483648
7,7,-2147483648,14,1,75508,-2147483648,1,-2147483648,7
4,6,-2147483648,9,1,75509,3,2,-2147483648,3
-2147483648,,5,-2147483648,8,2,75510,-2147483648,1,-2147483648,3
14,1,5,49,2,75511,-2147483648,1,-2147483648,-2147483648
7,5,-2147483648,17,2,75512,-2147483648,1,-2147483648,11
7,7,-2147483648,15,2,75513,-2147483648,1,-2147483648,9
10,4,-2147483648,4,1,75514,-2147483648,1,-2147483648,-2147483648
15,5,5,21,1,75515,-2147483648,1,-2147483648,-2147483648
-2147483648,,5,-2147483648,15,1,75516,-2147483648,1,-2147483648,9
4,3,1,20,2,75517,-2147483648,1,-2147483648,-2147483648
1,3,-2147483648,17,2,75518,-2147483648,1,-2147483648,11
15,2,1,44,2,75519,4,1,-2147483648,-2147483648
14,5,-2147483648,13,1,75520,-2147483648,1,-2147483648,7
5,5,1,49,2,75521,3,2,-2147483648,-2147483648
8,1,3,57,1,75522,-2147483648,1,-2147483648,-2147483648
2,2,1,58,1,75523,-2147483648,1,-2147483648,-2147483648
15,4,1,48,1,75524,4,1,-2147483648,-2147483648
9,4,-2147483648,11,1,75525,-2147483648,1,-2147483648,5
14,4,5,20,1,75526,-2147483648,1,-2147483648,-2147483648
2,1,5,58,2,75527,-2147483648,1,-2147483648,-2147483648
9,5,1,39,2,75528,-2147483648,1,-2147483648,-2147483648
15,5,1,48,1,75529,-2147483648,1,-2147483648,-2147483648
2,5,-2147483648,1,2,75530,-2147483648,1,20,-2147483648
15,4,1,37,2,75531,-2147483648,1,-2147483648,-2147483648
6,4,1,36,1,75532,6,2,-2147483648,-2147483648
9,3,5,21,1,75533,5,2,-2147483648,-2147483648
6,5,5,20,2,75534,-2147483648,1,-2147483648,-2147483648
3,6,-2147483648,13,1,75535,-2147483648,1,-2147483648,7
7,7,5,21,2,75536,4,2,-2147483648,-2147483648
14,5,1,42,2,75537,6,1,-2147483648,-2147483648
7,3,1,36,2,75538,6,2,-2147483648,-2147483648
5,5,-2147483648,19,2,75539,-2147483648,1,-2147483648,11
9,1,3,50,2,75540,-2147483648,1,-2147483648,-2147483648
15,6,-2147483648,6,2,75541,-2147483648,1,-2147483648,0
13,3,2,74,2,75542,-2147483648,1,-2147483648,-2147483648
7,7,1,66,2,75543,-2147483648,1,-2147483648,-2147483648
14,4,5,26,1,75544,-2147483648,1,-2147483648,-2147483648
